trial_number,loss,latent_dim,int1_dim,int2_dim,int3_dim,int4_dim,dropout_rate,kl_beta,alpha_lrelu,momentum,initial_lr,decay_steps,decay_rate
737.0,0.1888454109430313,25.0,459.0,56.0,79.0,84.0,0.5255562434468182,1.0,0.3264794278308695,0.6284997701339227,0.0016429219324301067,170.0,0.9011785320727888
738.0,0.17805905640125275,17.0,444.0,62.0,88.0,51.0,0.453878739758375,1.0,0.12444593264546638,0.6369874987595392,0.03652441668393478,173.0,0.8090569336806953
739.0,0.2692646086215973,11.0,432.0,48.0,100.0,96.0,0.568523972796628,1.0,0.38166242165824477,0.8344109961118439,0.00020494513421840562,178.0,1.014280558538768
740.0,0.17683713138103485,16.0,484.0,114.0,84.0,81.0,0.5739268817782004,1.0,0.18856514151996087,0.8062774376067507,0.016772541760785558,162.0,0.8914998929271082
741.0,0.16352662444114685,44.0,407.0,59.0,86.0,92.0,0.5461814348382245,1.0,0.2839854224782342,0.7262218151399749,0.0015102374748570085,167.0,1.0387094100897214
742.0,0.16515618562698364,14.0,422.0,55.0,92.0,66.0,0.46368781575332074,1.0,0.4566038242169811,0.5975166349991688,0.03335414520088009,176.0,1.0624154175856602
743.0,0.17784637212753296,19.0,414.0,71.0,97.0,97.0,0.5476137961472248,1.0,0.3353507557373359,0.5602970169850472,0.012968023204036462,171.0,1.0312779612703116
744.0,0.15876160562038422,17.0,439.0,45.0,81.0,86.0,0.5007604323833514,1.0,0.4795995540453274,0.7434378802418294,0.022077278690927304,183.0,1.0446497167798123
745.0,0.14645084738731384,15.0,428.0,52.0,78.0,94.0,0.5688284529828925,1.0,0.23452362157706935,0.7494894074885323,0.0023372781726198975,179.0,1.0540506138719892
746.0,0.17713630199432373,18.0,403.0,77.0,84.0,91.0,0.5921947022095778,1.0,0.2526455581544956,0.547710528376298,0.00043640771921517525,148.0,1.0707703618494055
747.0,0.1493891328573227,21.0,44.0,0.0,0.0,0.0,0.5286493805923194,1.0,0.09948862952986935,0.6146558566106417,0.0005548503974453562,102.0,1.12797342869233
748.0,0.16743887960910797,16.0,448.0,48.0,89.0,75.0,0.5135136304418325,1.0,0.07792265804594548,0.6746007745880367,0.061828922726331746,173.0,1.1067766073749419
749.0,0.18542727828025818,20.0,460.0,66.0,86.0,89.0,0.5616173778265734,1.0,0.32067828315388913,0.41746565667514335,0.00010568430155161591,169.0,1.0232841477149324
750.0,0.172027587890625,16.0,420.0,41.0,82.0,98.0,0.47954304289053734,1.0,0.4671760781331955,0.5733509697613243,0.048965042447855836,176.0,1.0818482329992116
751.0,0.13572916388511658,19.0,411.0,61.0,95.0,69.0,0.4892016158285333,1.0,0.39428426702866415,0.6003484028948907,0.02852652395961554,165.0,1.036798164111216
752.0,0.17208153009414673,17.0,436.0,46.0,91.0,79.0,0.5139821311014119,1.0,0.3652040695052284,0.691647236569717,0.01875695585956755,181.0,0.8180193993921647
753.0,0.3310336768627167,18.0,396.0,53.0,77.0,55.0,0.34784602045570623,1.0,0.42668278793576464,0.6622685784236307,0.00018461643377265752,173.0,0.8650412801720488
754.0,0.16840997338294983,13.0,428.0,136.0,80.0,60.0,0.5555593699537673,1.0,0.06993955240403316,0.6207536440527043,0.006264896557308516,187.0,1.0464184337373843
755.0,0.18219299614429474,15.0,445.0,39.0,88.0,72.0,0.5798155505302717,1.0,0.011729710630522517,0.706057864970428,0.022448305145753675,176.0,0.8531047205327225
756.0,0.1685466766357422,17.0,472.0,64.0,83.0,63.0,0.5582905464955807,1.0,0.04675751415421153,0.6459066153683813,0.09703092915469386,160.0,1.0957883587718573
757.0,0.18767863512039185,14.0,407.0,57.0,99.0,95.0,0.5127451300171836,1.0,0.1768565240599975,0.5868772405038479,0.025845522315203463,169.0,1.0547540874739378
758.0,0.17075549066066742,26.0,454.0,44.0,93.0,105.0,0.5396799378689654,1.0,0.34940549876147986,0.7987202199906831,0.04357222015870216,190.0,1.1562222500009234
759.0,0.6803938746452332,18.0,416.0,51.0,87.0,92.0,0.468225225579326,1.0,0.2943409902594855,0.7559502862813958,0.08186396524787717,180.0,0.8417973785898186
760.0,0.15486682951450348,42.0,384.0,39.0,85.0,98.0,0.4921879940180076,1.0,0.13206372895385443,0.4042469084777892,0.03315764646538513,172.0,1.0310927798847611
761.0,0.1748003363609314,20.0,216.0,60.0,90.0,86.0,0.5123028365401485,1.0,0.1593430481621474,0.7237197789878326,0.024300504303788904,184.0,1.0614795415198957
762.0,0.1773686408996582,16.0,433.0,67.0,79.0,70.0,0.5321674082153003,1.0,0.2675480138815305,0.5624107974946375,0.03881224438572166,168.0,0.9446776166231557
763.0,0.1628071814775467,18.0,422.0,71.0,75.0,66.0,0.33427549962424236,1.0,0.49881887194960917,0.604166033442142,0.019441071501163552,175.0,1.0160344931264509
764.0,0.16440795361995697,19.0,400.0,48.0,83.0,102.0,0.5936276918211073,1.0,0.37952114796798503,0.5432547494687245,0.029482902835495418,178.0,1.0414724337862755
765.0,0.16836246848106384,12.0,436.0,37.0,72.0,96.0,0.594983786592263,1.0,0.307944791166494,0.5708822484380849,0.0009754812169101188,171.0,1.069786451579351
766.0,0.16298969089984894,15.0,237.0,56.0,24.0,93.0,0.5256898587153768,1.0,0.00020887593415546205,0.4661519633135264,0.06713953087983777,76.0,1.1110174704017863
767.0,0.1378892958164215,27.0,411.0,42.0,125.0,88.0,0.21974132085175438,1.0,0.4386078115357438,0.7763830980446016,0.015171439190168045,166.0,1.0483035001790761
768.0,0.14906074106693268,17.0,463.0,52.0,85.0,100.0,0.5206433331283855,1.0,0.48940854474742557,0.3758197222450831,0.05296969648675334,174.0,1.0237271796638945
769.0,0.1752394735813141,23.0,448.0,64.0,80.0,84.0,0.5390003768365969,1.0,0.2045116925189278,0.6348833937953976,0.0008056251365411739,178.0,1.0342437251861523
770.0,0.15937907993793488,16.0,423.0,83.0,76.0,90.0,0.4700765585899041,1.0,0.40749398474862175,0.6780169758909472,0.017315739852788465,87.0,1.1548986828688776
771.0,0.1812516748905182,20.0,403.0,45.0,88.0,74.0,0.45974769411497446,1.0,0.08716640616291553,0.5798383008994218,0.02204538268160019,163.0,0.9115899285325461
772.0,0.13502325117588043,15.0,429.0,37.0,96.0,95.0,0.32237186430910014,1.0,0.33968805859969914,0.6180049923748839,0.005803551559723572,182.0,1.0802136892398115
773.0,0.13861529529094696,17.0,393.0,56.0,92.0,65.0,0.48703967071761006,1.0,0.24481179608770576,0.5982232603257511,0.03310277395405316,172.0,1.0575377729438364
774.0,0.15678836405277252,18.0,417.0,32.0,128.0,97.0,0.5026426755248589,1.0,0.21097823500021318,0.5902196193737779,0.0004792943613938878,169.0,1.0883394532323687
775.0,0.17180612683296204,14.0,441.0,61.0,101.0,82.0,0.5733746167070989,1.0,0.27820391659641935,0.6851585907965808,0.026830403135483138,176.0,1.010601400897274
776.0,0.17801596224308014,19.0,454.0,51.0,90.0,93.0,0.5459364251307608,1.0,0.2987407392232312,0.5521736593559771,0.0007214089187718464,179.0,1.040379199370311
777.0,0.1459164172410965,36.0,410.0,41.0,82.0,71.0,0.5391254788820303,1.0,0.14715468890187952,0.6579498552965938,0.011911049830470814,174.0,1.0286140265061952
778.0,0.14161202311515808,17.0,429.0,47.0,86.0,102.0,0.5189253896087337,1.0,0.4720515972702573,0.42515504232127327,0.0003323331703937407,130.0,1.1357382499247322
779.0,0.16660454869270325,21.0,468.0,95.0,77.0,98.0,0.5592101008199741,1.0,0.2587772058987434,0.5342498911256619,0.03815533597755423,167.0,1.0495898119752651
780.0,0.16340836882591248,16.0,417.0,36.0,94.0,57.0,0.5715944150794354,1.0,0.23010965312628512,0.7913065866982457,0.001236148323137162,185.0,1.1241009623384504
781.0,0.17165860533714294,28.0,383.0,74.0,84.0,77.0,0.44056804122414955,1.0,0.3893894171317267,0.5751103731476069,0.04628362311538227,171.0,1.1496857547107715
782.0,0.16685974597930908,13.0,439.0,68.0,80.0,91.0,0.5518383602122906,1.0,0.03621574331861924,0.714940359808916,0.0004428571169621086,160.0,1.0643264093025304
783.0,0.1585991382598877,16.0,401.0,56.0,88.0,50.0,0.5493578669564425,1.0,0.4482183169959519,0.6059540080719045,0.020163280074314848,180.0,1.0360152364063158
784.0,0.16649998724460602,15.0,426.0,44.0,78.0,44.0,0.5422465621381909,1.0,0.3288544891246325,0.6980088786537749,0.008019028137542968,175.0,1.0745126697723775
785.0,0.17501702904701233,22.0,451.0,62.0,86.0,67.0,0.5806470363971754,1.0,0.12808937149516403,0.5592376348329574,0.001033699439523794,166.0,0.9888541486484791
786.0,0.17960700392723083,18.0,409.0,50.0,73.0,88.0,0.5079739085011298,1.0,0.362285033594673,0.4339457529513038,0.025263943010042346,170.0,0.9207818384687357
787.0,0.15208293497562408,19.0,489.0,36.0,69.0,61.0,0.49773080149171073,1.0,0.3488898107582997,0.6471141572389298,0.031267562278098425,177.0,1.0451702192209473
788.0,0.24061442911624908,17.0,391.0,111.0,98.0,95.0,0.5239172184288536,1.0,0.18891694156904204,0.43455061743171636,0.0006875918069887844,183.0,0.8002958418606316
789.0,0.16864261031150818,14.0,105.0,0.0,0.0,0.0,0.4683857883231135,1.0,0.1672881046684781,0.5868769069860654,0.028889806581133156,173.0,1.0211400782290625
790.0,0.17281347513198853,12.0,435.0,40.0,82.0,99.0,0.44920040767209746,1.0,0.3185707069428044,0.40962223223605443,0.023067212545054765,162.0,1.0556463401726648
791.0,0.17706269025802612,24.0,420.0,56.0,28.0,85.0,0.35473962578174273,1.0,0.06484351380200709,0.6272197357327607,0.008784313639376129,152.0,1.1732111536480465
792.0,0.14480438828468323,19.0,447.0,48.0,89.0,68.0,0.5838147375364905,1.0,0.46217033221682957,0.8472807501371061,0.0033234145489781787,169.0,1.1990696175298774
793.0,0.18119369447231293,17.0,461.0,60.0,76.0,73.0,0.5866323232901159,1.0,0.4015956701922327,0.5705423042904358,0.0176376736086797,178.0,0.8764079450076213
794.0,0.1450105756521225,16.0,399.0,79.0,84.0,93.0,0.48106159624557954,1.0,0.37302001252329997,0.6113747035587198,0.04164367757037693,181.0,1.0318878879598583
795.0,0.1636495143175125,15.0,475.0,66.0,92.0,124.0,0.33959789062442963,1.0,0.42476651251060005,0.5933573915223126,0.055979239304645656,173.0,1.0032787673850192
796.0,0.24883495271205902,18.0,413.0,32.0,81.0,104.0,0.3717125972624943,1.0,0.2884097730677993,0.5449974096741822,0.0005501513990499625,165.0,0.8149605409842022
797.0,0.18103761970996857,18.0,425.0,42.0,96.0,63.0,0.43207069523056074,1.0,0.4834045778181915,0.7070796336511918,0.03608028325727394,95.0,0.8225074666111972
798.0,0.15682858228683472,20.0,438.0,54.0,88.0,100.0,0.48876242741670345,1.0,0.332824082972279,0.6711821962307307,0.0672326469022942,176.0,1.0424903639401817
799.0,0.16422538459300995,16.0,405.0,143.0,79.0,52.0,0.445281451020814,1.0,0.26783808794210695,0.3323866085792867,0.011639579543806513,157.0,1.0967144043231316
800.0,0.18403993546962738,14.0,431.0,47.0,86.0,96.0,0.38771701319889934,1.0,0.41255098411242397,0.5216459020148085,0.007439182673472909,171.0,0.8076161486113238
801.0,0.18134938180446625,17.0,413.0,70.0,90.0,89.0,0.3508915685109487,1.0,0.35479647115180785,0.6321981706139497,0.020937116582582294,168.0,0.8878692697921006
802.0,0.18463431298732758,13.0,421.0,37.0,73.0,48.0,0.3279745385509753,1.0,0.19677847301745266,0.33826675806412637,0.0007871247156418868,175.0,0.8988001975677813
803.0,0.15892112255096436,20.0,378.0,51.0,101.0,80.0,0.36314505026893473,1.0,0.4998827397136312,0.5651384700311207,0.014597425950093805,180.0,1.0521716622135753
804.0,0.17889928817749023,39.0,447.0,59.0,84.0,108.0,0.37559183854525285,1.0,0.3440559195377267,0.8384898745863061,0.02590263270849565,172.0,0.9171025585391008
805.0,0.14286917448043823,19.0,455.0,43.0,75.0,70.0,0.5623298064049608,1.0,0.15457816198062888,0.767917541979061,0.029395701104038524,177.0,1.027052353780667
806.0,0.16206258535385132,11.0,392.0,64.0,93.0,92.0,0.3104657244776913,1.0,0.11140967260446766,0.745988028857262,0.04669318047417028,187.0,1.064039053308007
807.0,0.16967184841632843,15.0,441.0,103.0,78.0,59.0,0.46281612700073016,1.0,0.3842299547673855,0.7240467916071505,0.08395237121526256,184.0,0.9363637789794587
808.0,0.16223552823066711,26.0,405.0,36.0,82.0,97.0,0.5266382131758869,1.0,0.022595502902294094,0.6120346761586577,0.034981889853575004,166.0,1.1612392064126689
809.0,0.18299522995948792,18.0,431.0,53.0,90.0,86.0,0.230820632588611,1.0,0.010986744125513863,0.6888990176681066,0.0240953814130247,174.0,0.8720818358697531
810.0,0.17913231253623962,17.0,419.0,45.0,86.0,77.0,0.320378749201824,1.0,0.22395233280397606,0.5782337690854071,0.0018147319413572296,169.0,1.0156946085834488
811.0,0.1780235320329666,16.0,229.0,58.0,45.0,94.0,0.5997485479703168,1.0,0.0584909018565352,0.5546797683188772,0.0011252509672385225,179.0,1.036269240996981
812.0,0.1500786989927292,18.0,183.0,41.0,71.0,102.0,0.5167907886604868,1.0,0.31066777707607685,0.532776500168927,0.01727212327392685,141.0,1.071437733857314
813.0,0.14771617949008942,21.0,462.0,32.0,16.0,116.0,0.45572266715113946,1.0,0.47429130704043343,0.5930815614104077,0.020279081597184306,190.0,1.0457872029668744
814.0,0.17946991324424744,15.0,398.0,64.0,98.0,90.0,0.5541458592175253,1.0,0.2546452696096943,0.6615297533131996,0.040600771586760294,163.0,0.9245512271005261
815.0,0.16988104581832886,17.0,427.0,49.0,80.0,64.0,0.4365475595013816,1.0,0.3678847106600245,0.6431566248488816,0.028463784858827657,172.0,1.1163136588875928
816.0,0.17774689197540283,16.0,413.0,74.0,87.0,99.0,0.34332053994474754,1.0,0.040475288759624695,0.6195269494327211,0.002785362357573272,176.0,1.026561345695552
817.0,0.1490773856639862,14.0,433.0,54.0,84.0,69.0,0.3811610086858643,1.0,0.23889743699316995,0.6803095756527906,0.003699705749847679,182.0,1.0869175435813214
818.0,0.1745106279850006,25.0,446.0,116.0,95.0,83.0,0.49493482923610815,1.0,0.27638583578372594,0.4710574828963002,0.05475492272618066,169.0,1.0566277326261315
819.0,0.17826110124588013,19.0,406.0,37.0,75.0,74.0,0.5098370585970782,1.0,0.05039700838313388,0.3638909910889351,0.0022976189043206535,174.0,0.9482349114061079
820.0,0.17778319120407104,17.0,420.0,46.0,91.0,95.0,0.41530647543818566,1.0,0.48668254878461886,0.6022491857265484,0.00041112995588359096,178.0,1.0376011907571998
821.0,0.18458542227745056,18.0,386.0,89.0,77.0,91.0,0.35827843656608926,1.0,0.07989253434724725,0.4817422016832299,0.023834133231897075,165.0,1.1813389266456047
822.0,0.16529469192028046,16.0,440.0,70.0,82.0,67.0,0.33688866214000085,1.0,0.09554676753370325,0.6997717031227029,0.032082441972713004,171.0,1.1388025133003243
823.0,0.18355689942836761,15.0,481.0,61.0,88.0,98.0,0.5988784896376078,1.0,0.29621287596271,0.5790850560038184,0.005319693915544336,181.0,0.8716687843133465
824.0,0.16700364649295807,19.0,456.0,40.0,85.0,88.0,0.444913961723362,1.0,0.4512401221696919,0.7592830745629232,0.021042683701739066,175.0,1.1077459860969256
825.0,0.1359238475561142,20.0,466.0,52.0,93.0,54.0,0.5653665215481058,1.0,0.39565316162718045,0.46133528103727905,0.0016318199450975283,167.0,1.0478855864326555
826.0,0.176659494638443,17.0,414.0,58.0,80.0,101.0,0.4758263658799191,1.0,0.37484298825050966,0.7368354392135429,0.0001522053777081486,178.0,1.017881096712271
827.0,0.17479488253593445,22.0,425.0,36.0,102.0,106.0,0.4327408246472273,1.0,0.4357178799088298,0.4989939666243668,0.0005959891744795923,185.0,0.9967697821077298
828.0,0.15609829127788544,18.0,398.0,44.0,83.0,72.0,0.3916257673169294,1.0,0.3240932600373284,0.540936429130222,0.04831427779954666,160.0,1.0789803717060555
829.0,0.17337867617607117,16.0,436.0,66.0,88.0,97.0,0.3666709171998607,1.0,0.24821987172216578,0.5632838606505035,0.015340749507362061,173.0,1.0320210903867975
830.0,0.16278134286403656,14.0,408.0,32.0,73.0,94.0,0.4251083951454815,1.0,0.17707623760498004,0.5887098001090759,0.0126823003946596,170.0,1.065131378816075
831.0,0.16155260801315308,13.0,499.0,49.0,78.0,92.0,0.48379725815640773,1.0,0.12083659869420503,0.8279429530459381,0.02659748738080194,120.0,1.041987247175604
832.0,0.16419465839862823,17.0,424.0,41.0,86.0,65.0,0.45733756044683005,1.0,0.36092566613188587,0.6539721658072205,0.061745574022609204,176.0,1.0525645303959092
833.0,0.15121711790561676,15.0,255.0,65.0,91.0,0.0,0.5451065973721424,1.0,0.21349466306195247,0.625167659949242,0.03677966757838194,182.0,1.026381265850052
834.0,0.16239072382450104,18.0,446.0,55.0,98.0,87.0,0.35069278407362536,1.0,0.3378847994028059,0.3089673072553382,0.07338104545372215,172.0,1.0105902155117457
835.0,0.17680159211158752,41.0,389.0,59.0,76.0,103.0,0.49891432413646747,1.0,0.35058501258996905,0.7142639948096312,0.0007734934742731799,168.0,1.0389501388807154
836.0,0.16380426287651062,19.0,416.0,49.0,83.0,46.0,0.33153480450917383,1.0,0.26238810081306296,0.8088178445800096,0.04327616326742184,178.0,1.1242408636809087
837.0,0.14573132991790771,16.0,436.0,37.0,70.0,71.0,0.3752480943055416,1.0,0.10039471651928572,0.603982400161729,0.01860700220051738,164.0,1.0542214806151582
838.0,0.17389926314353943,21.0,402.0,44.0,95.0,96.0,0.529864603869891,1.0,0.28795056568699723,0.3802705075741439,0.00498455057395531,174.0,1.1615470584832575
839.0,0.17462129890918732,17.0,472.0,71.0,89.0,100.0,0.4400119936435585,1.0,0.31476510484806725,0.4435586200558017,0.03216633842366458,180.0,1.0898701228014849
840.0,0.1720230132341385,20.0,427.0,53.0,81.0,62.0,0.4108590123715839,1.0,0.06671204576373002,0.5241528662047685,0.00028880485731224873,171.0,1.071856445222961
841.0,0.14881780743598938,23.0,374.0,41.0,87.0,83.0,0.46875674180743276,1.0,0.41880872530010194,0.8513007468320366,0.023169569630332842,176.0,1.0340533643788825
842.0,0.14768698811531067,15.0,410.0,61.0,85.0,80.0,0.44866517951739554,1.0,0.4618433095011951,0.551367355175518,0.01008761259423603,168.0,1.059931370786235
843.0,0.17374031245708466,18.0,450.0,46.0,78.0,76.0,0.3898517916733182,1.0,0.17085533472684722,0.4451997434298872,0.004284741091487844,184.0,1.0457124517039689
844.0,0.17072449624538422,28.0,418.0,32.0,100.0,89.0,0.3144103270872081,1.0,0.4785616976333536,0.5727377392602387,0.02763435753358754,174.0,1.1476294960340623
845.0,0.17643487453460693,16.0,86.0,55.0,93.0,93.0,0.36258002802316525,1.0,0.14069896882025437,0.6716125771326646,0.020053572759834475,163.0,1.020932695849825
846.0,0.14920569956302643,30.0,394.0,36.0,90.0,57.0,0.21675558843401763,1.0,0.30269865137541213,0.591756668816767,0.051892654468995,179.0,1.0059358539754444
847.0,0.125799298286438,14.0,432.0,49.0,123.0,68.0,0.4207520876589318,1.0,0.09144199200417569,0.63564088905819,0.017142492088898467,170.0,1.0422362146216309
848.0,0.16226200759410858,19.0,428.0,48.0,112.0,69.0,0.42488462308839564,1.0,0.03854410162523956,0.6498536510546055,0.01737485384373837,165.0,1.0296687955939046
849.0,0.16118426620960236,12.0,419.0,45.0,124.0,68.0,0.41619463352650526,1.0,0.07437691703325422,0.6347374025599133,0.015561343208952276,169.0,1.0171105713744273
850.0,0.18233288824558258,16.0,405.0,50.0,126.0,66.0,0.4037426831864618,1.0,0.12222256191092037,0.6636831799094757,0.00012556403884528855,158.0,1.0027858918842467
851.0,0.17835736274719238,17.0,456.0,41.0,124.0,72.0,0.4109655659227875,1.0,5.802311719366182e-05,0.6322291609179336,0.01823685488885148,168.0,0.9818658629452153
852.0,0.17510828375816345,15.0,210.0,49.0,116.0,64.0,0.42883347855845755,1.0,0.1070717571278457,0.6422143160829137,0.021626354872360608,187.0,0.99131934465022
853.0,0.17694048583507538,29.0,255.0,34.0,128.0,0.0,0.423574967552934,1.0,0.1281676267549406,0.6407480054362048,0.013006635868151891,162.0,0.9707314466306431
854.0,0.14716529846191406,13.0,440.0,44.0,123.0,67.0,0.34444302563928675,1.0,0.09726859461659323,0.3532123115537469,0.016389583219453347,166.0,1.044724976300132
855.0,0.17160141468048096,18.0,236.0,39.0,74.0,70.0,0.38224401322516954,1.0,0.14982077876446945,0.6214740521596267,0.025063411152518464,172.0,1.1872812031918805
856.0,0.16327989101409912,17.0,410.0,52.0,114.0,73.0,0.3211835666368307,1.0,0.04391612685448601,0.7819247060583883,0.019658428036603184,181.0,0.9936531491856023
857.0,0.14837108552455902,25.0,427.0,99.0,85.0,65.0,0.4353495329607213,1.0,0.06495469783216862,0.40043307210447165,0.022003033936462243,176.0,1.036913264395606
858.0,0.13125498592853546,24.0,382.0,46.0,118.0,61.0,0.41789416640751287,1.0,0.3313641555698129,0.652327386665446,0.025776196836503177,171.0,1.049980051126324
859.0,0.182261124253273,27.0,417.0,40.0,81.0,70.0,0.3543653510825798,1.0,0.4901931533871691,0.6736868328960353,0.006928103603656101,177.0,0.9049394091943824
860.0,0.16379708051681519,19.0,397.0,53.0,123.0,74.0,0.3068019083184384,1.0,0.22637488738894646,0.6911940607523839,0.01402833728155304,174.0,1.0270135846090769
861.0,0.17917396128177643,17.0,433.0,48.0,87.0,68.0,0.39837662911748806,1.0,0.3871105282152463,0.45459787751479175,0.030098264812808483,167.0,0.8456042348784527
862.0,0.17145580053329468,18.0,116.0,0.0,0.0,0.0,0.33589710019379826,1.0,0.09023460966886634,0.7271871970779327,0.02305174636931972,170.0,1.0406502269236853
863.0,0.15741746127605438,20.0,405.0,41.0,120.0,95.0,0.370627340883049,1.0,0.08978713708316378,0.35645384966758503,0.033990115687749976,182.0,1.0146846896815005
864.0,0.17605414986610413,16.0,481.0,56.0,122.0,99.0,0.4302278108274622,1.0,0.03023884538228979,0.5407162317144938,0.018421948527332102,154.0,0.975152223463992
865.0,0.17510731518268585,15.0,445.0,37.0,127.0,91.0,0.4418035004010872,1.0,0.009329099121720589,0.5527165384563186,0.029093438424838424,179.0,0.929393395766476
866.0,0.17370302975177765,14.0,417.0,43.0,83.0,85.0,0.2919637758997661,1.0,0.02335117153383859,0.7032758997544172,0.02056378712117426,57.0,0.9710899640935604
867.0,0.15375745296478271,11.0,462.0,52.0,118.0,78.0,0.38483289626377565,1.0,0.405418261696198,0.617951262523352,0.014541149520816102,175.0,1.0327954317027994
868.0,0.16895873844623566,19.0,422.0,32.0,126.0,63.0,0.3266432830936679,1.0,0.13553220790041356,0.7546911565320628,0.0009918118042129313,162.0,1.059705085644806
869.0,0.15174904465675354,16.0,468.0,46.0,78.0,66.0,0.40681377728910667,1.0,0.20789187405247045,0.34897978447481076,0.008434968031504066,191.0,1.0236231280533177
870.0,0.1811094880104065,18.0,394.0,37.0,124.0,96.0,0.35997070195276215,1.0,0.34338731217887797,0.5645459808798466,0.011055823888268963,170.0,0.9632246396072657
871.0,0.17976592481136322,17.0,431.0,49.0,89.0,104.0,0.20824755192505856,1.0,0.0768326791983497,0.6829496031845785,0.03789993463299266,178.0,0.8146582143770136
872.0,0.13911260664463043,21.0,442.0,58.0,72.0,98.0,0.4175997778446237,1.0,0.3621708958151574,0.6599780866204228,0.024229038589697143,185.0,1.0506418190943587
873.0,0.1488458663225174,15.0,408.0,42.0,85.0,70.0,0.39548910245614505,1.0,0.49959410425873024,0.5307900280084161,0.017578333277697346,173.0,1.0395390365383959
874.0,0.17886686325073242,22.0,425.0,53.0,122.0,89.0,0.3765538996913926,1.0,0.44468659687988543,0.5171629001565953,0.02699044044338965,166.0,0.9256055994569655
875.0,0.1718754917383194,18.0,454.0,36.0,121.0,75.0,0.34548588352699633,1.0,0.08394115129678348,0.5762422229421444,0.002427097435049114,176.0,1.0336350236038918
876.0,0.17881351709365845,13.0,413.0,108.0,80.0,93.0,0.43698885957826156,1.0,0.37992994347803455,0.5044331219376469,0.031638264894270254,170.0,1.1916656127445464
877.0,0.17588622868061066,17.0,225.0,57.0,76.0,72.0,0.24697246408240434,1.0,0.11675126023590474,0.6364161862565909,0.000515647874260363,164.0,1.0451624946435325
878.0,0.15324796736240387,16.0,387.0,46.0,87.0,101.0,0.44571974379511137,1.0,0.3196868778182065,0.716132194076097,0.022373144067103074,181.0,1.0058876485096702
879.0,0.15571318566799164,20.0,169.0,50.0,82.0,94.0,0.36697812661851437,1.0,0.47656710296125565,0.8197478581056037,0.0355535687328324,173.0,1.0224241932014368
880.0,0.1319853663444519,19.0,402.0,39.0,84.0,87.0,0.45678513322526026,1.0,0.30574011083841807,0.6260876445848131,0.016467810004227108,160.0,1.0573193408830346
881.0,0.17480751872062683,15.0,242.0,44.0,121.0,68.0,0.4223200914029161,1.0,0.05539055683578106,0.5827709019311093,0.020313316984730156,126.0,0.9332499724299833
882.0,0.1791093498468399,16.0,436.0,32.0,89.0,97.0,0.3033326387562562,1.0,0.355140087003285,0.5542595863089474,0.0411983148573367,168.0,0.8377918740315783
883.0,0.15069341659545898,18.0,255.0,34.0,75.0,0.0,0.3522283840193258,1.0,0.39757258827391334,0.6111618380522383,0.026787801629777435,178.0,1.0120662361759483
884.0,0.1513083577156067,14.0,255.0,34.0,0.0,0.0,0.40821905450666807,1.0,0.4302423116904431,0.32011872612207176,0.023960497087289007,173.0,1.069742936396017
885.0,0.1674744039773941,17.0,424.0,55.0,109.0,82.0,0.390665431751291,1.0,0.46750998853131626,0.3988715692470406,0.032833999519358364,183.0,1.1691808181648964
886.0,0.1745709776878357,26.0,449.0,60.0,79.0,91.0,0.33160317721941085,1.0,0.3724927895734209,0.8709437316681554,0.019925878182155785,188.0,0.9207225465196128
887.0,0.16868610680103302,20.0,399.0,140.0,67.0,99.0,0.4270919589169093,1.0,0.04511693721739139,0.5663843396720385,0.00031315262532793985,176.0,1.0470068414712592
888.0,0.17731784284114838,12.0,201.0,41.0,86.0,60.0,0.3393796273077591,1.0,0.10745231098315729,0.7395052068448303,0.030254134350229674,170.0,0.9542607766826358
889.0,0.1566634476184845,17.0,415.0,50.0,91.0,65.0,0.3723342583546808,1.0,0.14734740601142382,0.39040555713562625,0.005767543568842041,179.0,1.0320345251063492
890.0,0.16329029202461243,19.0,430.0,79.0,83.0,95.0,0.4013506589145951,1.0,0.1608352939208454,0.6937456187519403,0.014747018589702003,167.0,0.9860296373537536
891.0,0.17889812588691711,18.0,444.0,46.0,88.0,101.0,0.2639333278392719,1.0,0.01808726779850059,0.7911823421846826,0.00022200668025162105,174.0,1.0396937325905782
892.0,0.1693732738494873,15.0,410.0,55.0,80.0,90.0,0.36074130656351416,1.0,0.32995856921861744,0.6496571080354651,0.0029296976226799057,165.0,1.0634102939384908
893.0,0.17460384964942932,16.0,457.0,39.0,73.0,85.0,0.22137279020480446,1.0,0.2356423776037032,0.6678659886078935,0.04400091352911806,176.0,1.1549524947673762
894.0,0.15370041131973267,14.0,436.0,62.0,69.0,93.0,0.31702968520111424,1.0,0.48121119680900754,0.541653490753837,0.0035055266786787505,171.0,1.1025914552997569
895.0,0.1730564683675766,18.0,467.0,132.0,77.0,70.0,0.4513092260160547,1.0,0.05413289345979587,0.8161329577234699,0.025081641450698702,180.0,0.9547758464754428
896.0,0.17572928965091705,17.0,382.0,50.0,85.0,97.0,0.37804712364724846,1.0,0.34560113555533306,0.6045602259023527,0.012508540445594445,172.0,1.1756512211944625
897.0,0.17230339348316193,19.0,489.0,67.0,118.0,67.0,0.4344735992953618,1.0,0.4141483519841789,0.6832284848694603,0.00037791302862105844,183.0,1.0527998640335614
898.0,0.16926759481430054,21.0,417.0,42.0,120.0,87.0,0.41523227110170624,1.0,0.22207906957333837,0.5839027988849376,0.008648298659590301,158.0,0.9972437115436337
